UID,iso2,iso3,code3,FIPS,Admin2,Province_State,county_state,Lat,Long_,Combined_Key,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20
84006071,US,USA,840,6071,San Bernardino,California,California San Bernardino,34.8406031,-116.17747,"San Bernardino, California, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.09,0.09,0.23,0.23,0.23,0.32,0.32,0.32,0.32,0.18,0.32,0.23,0.23,0.23,0.41,0.41,0.41,0.41,0.55,0.55,0.92,1.38,1.38,1.38,1.89,2.44,2.44,2.62,3.59,4.14,4.47,4.47,4.74,4.88,4.88,5.39,5.39,5.66,5.66,5.71,5.85,5.89,5.94,5.99,5.99,6.03,6.08,6.08,6.12,6.12,6.26,6.40,6.40,6.49,6.58,6.68,6.68,6.77,6.91,7.32,7.32,7.46,7.46,7.50,7.60,7.60,7.73,7.78,7.83,7.83,7.83,7.92,8.01,8.01,8.06,8.06,8.15,8.10,8.10,8.47,8.52,8.47,8.52,8.66,8.93,9.02,9.16,9.85,9.90,9.99,10.50,11.05,11.92,12.20,12.66,13.08,13.54,14.00,14.46,15.06,15.84,16.48,17.13,17.96,18.92,19.89,21.18,21.92,22.56,23.11,23.90,24.59,25.60,26.66,27.30,28.13,28.87,29.60,31.49,33.33,34.71,36.19,38.12,40.38,41.94,43.19,44.66,45.72,47.01,48.57,49.59,51.29,52.99,53.73,55.39,56.86,58.93,62.75,64.59,66.39,68.09,70.49,71.78,73.90,73.90,77.58,80.71,82.41,83.89,86.37,88.03,88.63,88.63,89.92,91.99,93.88,96.64,100.64,100.64,106.77,109.44,109.44,114.46,117.08,118.88,118.88,120.86,121.69,122.61,123.80,124.54,126.15,127.85,128.68
84006073,US,USA,840,6073,San Diego,California,California San Diego,33.034846,-116.73653,"San Diego, California, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.06,0.09,0.09,0.09,0.09,0.09,0.09,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.15,0.15,0.15,0.18,0.18,0.18,0.18,0.18,0.18,0.21,0.21,0.21,0.21,0.21,0.24,0.27,0.30,0.33,0.33,0.33,0.33,0.33,0.39,0.45,0.45,0.51,0.51,0.51,0.57,0.60,0.63,0.66,0.69,0.69,0.69,0.72,0.75,0.81,0.84,0.84,0.84,0.84,0.87,0.87,0.93,0.96,0.99,0.99,0.99,0.99,0.99,0.99,1.02,1.02,1.02,1.02,1.08,1.08,1.11,1.14,1.17,1.17,1.17,1.17,1.17,1.20,1.20,1.20,1.20,1.20,1.20
84006075,US,USA,840,6075,San Francisco,California,California San Francisco,37.7521511,-122.43857,"San Francisco, California, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.45,0.68,0.91,0.91,1.59,1.59,1.70,1.70,1.81,2.49,3.17,3.17,3.28,5.21,6.46,7.70,11.89,16.87,20.72,22.08,32.96,42.02,42.02,55.83,55.83,72.25,90.49,107.13,115.06,133.52,144.96,152.89,162.06,183.35,183.35,222.08,222.08,238.39,278.26,278.26,298.75,322.42,322.42,335.22,364.44,375.42,375.42,403.51,412.57,422.99,446.43,456.51,461.95,461.95,473.39,493.09,504.42,529.11,538.62,538.62,565.35,565.35,587.66,594.34,594.34,616.08,636.24,636.24,636.24,674.07,685.50,700.34,718.35,732.05,732.05,732.05,793.20,808.49,808.49,831.37,847.79,847.79,847.79,903.96,923.56,923.56,940.32,994.00,994.00,994.00,1042.58,1086.07,1122.42,1159.68,1188.00,1188.00,1188.00,1278.03,1324.35,1353.45,1411.89,1447.11,1447.11,1447.11,1562.85,1634.31,1688.00,1714.84,1771.57,1771.57,1771.57,1883.81,1958.78,2043.15,2120.05,2202.72,2202.72,2202.72,2327.86,2389.69,2486.64,2642.58,2804.64,2804.64,2804.64,2915.97,2998.98,3099.77,3191.05,3249.72,3249.72,3249.72,3395.58,3498.30,3621.97,3716.08,3790.15,3790.15,3790.15,3790.15,3984.94,4095.02,4148.24,4191.51,4191.51,4191.51,4191.51,4358.66,4358.66,4500.68,4581.20,4581.20,4581.20,4754.59,4754.59,4912.34,4981.09,5171.23,5171.23,5171.23,5171.23,5378.26,5507.36,5544.28,5603.85,5603.85,5656.17,5746.77
84006085,US,USA,840,6085,Santa Clara,California,California Santa Clara,37.2310491,-121.69705,"Santa Clara, California, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.46,0.46,0.46,0.72,0.72,0.93,1.19,1.44,1.44,2.06,2.22,2.63,3.61,3.92,4.33,5.57,6.76,7.84,9.18,11.51,14.40,15.89,17.54,19.30,20.49,22.39,23.22,25.64,27.30,29.31,30.08,32.09,34.88,37.36,41.12,44.22,44.99,49.38,50.93,52.27,52.58,54.59,58.67,59.70,62.75,63.52,63.62,67.18,69.14,69.87,72.65,73.48,75.75,76.88,77.35,78.59,79.62,82.66,83.80,89.16,90.51,93.19,95.61,97.57,100.26,100.83,102.01,102.89,103.15,104.54,105.99,107.89,109.96,112.44,112.75,113.42,119.71,121.26,122.14,123.12,123.79,124.25,125.75,127.61,130.65,133.54,132.61,133.49,134.83,136.43,139.22,139.94,141.74,143.40,144.12,144.94,146.54,148.50,149.95,151.08,152.32,153.30,153.87,155.83,157.74,157.79,157.79,164.34,166.10,167.65,170.12,175.44,178.95,181.22,183.75,185.91,188.24,191.90,194.84,194.84,194.84,205.99,207.43,210.06,213.88,222.70,228.38,233.33,236.84,239.42,242.31,250.77,256.71,263.98,268.42,273.74,276.73,281.68,287.10,293.03,298.61,306.09,310.73,312.95,319.76,331.42,339.27,346.90,351.44,356.86,360.63,365.38,372.96,378.02,383.49,389.47,393.34,396.90,404.23,409.91,415.53,420.90,427.86,430.65,434.83,440.04,444.32,449.02,453.61,457.74,461.09
84009001,US,USA,840,9001,Fairfield,Connecticut,Connecticut Fairfield,41.268099,-73.388117,"Fairfield, Connecticut, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.42,0.42,0.74,0.95,0.95,1.06,1.06,1.06,1.06,1.17,1.17,1.27,1.27,1.27,1.27,1.27,1.27,1.38,1.38,1.59,1.80,1.80,1.80,1.80,1.80,1.80,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.54,2.54,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.54,2.54,2.54,2.65,2.65,2.97,2.97,2.97,2.97,2.97,3.39,3.39,3.60,3.71,3.71,3.81,3.92,3.92,4.13,4.13,4.13,4.13,4.13,4.13,4.13,4.34,4.56,4.77,5.08,5.19,5.30,5.30,6.04,6.36,6.78,6.78,6.99,7.10,7.20,7.31,7.42,7.42,7.73,7.73,7.73,7.73,7.73,7.73,7.73,8.05,8.05,8.05,8.47,8.47,8.47,8.69,9.32,9.43,9.43,9.53,9.64,9.75,9.75,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85
84009003,US,USA,840,9003,Hartford,Connecticut,Connecticut Hartford,41.8028301,-72.731039,"Hartford, Connecticut, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.34,0.34,0.34,0.34,0.56,0.56,0.67,0.67,0.67,0.67,0.67,0.90,1.12,1.12,1.23,1.34,1.79,1.90,2.13,2.13,2.35,2.58,2.80,2.91,3.14,3.47,3.70,4.26,4.59,4.82,5.15,5.38,5.60,5.94,5.94,5.94,5.94,5.94,5.82,5.82,5.94,6.49,6.49,6.72,6.94,7.39,8.06,8.17,8.51,8.40,8.40,8.73,8.73,8.73,8.96,9.29,9.41,9.85,9.97,10.75,11.09,11.76,11.98,12.32,12.54,12.54,12.54,12.54,12.54,12.65,12.77,12.88,12.99,13.21,13.33,13.44,13.55,13.55,13.66,13.66,13.77,13.89,14.00,14.00,14.00,14.00,14.00,14.00,14.22,14.11,14.22,14.78,15.01,15.68,16.01,16.24,16.35,16.91,17.47,19.26,22.40,22.96,23.52,24.52,24.97,25.31,25.64,26.43,29.56,30.35,30.91,31.24,31.80,32.03,33.26,34.38,34.94,35.05,35.16,35.61,36.51,37.18,37.07,37.29,37.96,38.86,39.08,39.19,39.53,39.98,40.43,40.65,40.99,41.10,41.10
84012011,US,USA,840,12011,Broward,Florida,Florida Broward,26.1518465,-80.487256,"Broward, Florida, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.05,0.10,0.10,0.10,0.15,0.15,0.15,0.36,0.51,0.56,0.97,1.08,1.38,1.59,1.64,2.05,2.20,2.20,2.67,3.02,3.38,3.38,4.25,4.46,4.56,4.46,4.72,4.97,5.13,5.54,5.74,6.25,6.61,7.12,7.74,8.05,8.41,8.41,8.46,9.53,10.25,10.81,10.81,11.12,11.43,12.40,12.81,12.76,13.63,13.84,13.89,14.40,14.71,14.92,15.43,15.58,16.04,16.50,16.71,16.86,17.22,17.84,18.14,18.40,18.71,19.02,19.02,19.22,19.48,19.53,19.68,19.89,20.14,20.09,20.35,20.76,21.32,21.53,21.94,22.04,22.40,22.60,23.22,23.73,23.83,23.94,24.04,24.14,24.19,29.06,29.47,29.68,29.93,30.09,30.14,30.50,30.65,30.70,31.01,31.06,31.27,31.37,31.37,31.57,31.57,31.57,31.98,32.14,32.09,32.29,32.39,32.39,32.39,32.60,32.70,32.75,32.91,33.37,33.37,33.37,33.42,33.47,33.57,33.57,33.73,33.73,33.73,34.24,34.55,34.65,35.11,35.52,35.52,35.52,36.49,36.70,37.01,37.11,37.21,37.21,37.21,37.83,38.19,38.34,38.49,38.70,38.70,38.70,39.06,39.06,39.31,39.31,39.36,39.36,39.36,39.98
84012031,US,USA,840,12031,Duval,Florida,Florida Duval,30.3322588,-81.669765,"Duval, Florida, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84012057,US,USA,840,12057,Hillsborough,Florida,Florida Hillsborough,27.9276559,-82.320132,"Hillsborough, Florida, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.07,0.35,0.42,0.49,0.49,0.49,0.49,0.49,0.56,0.63,0.77,0.84,0.97,1.11,1.25,1.32,1.39,1.39,1.39,1.53,1.53,1.53,1.53,1.60,1.60,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.74,1.81,1.95,2.02,2.09,2.16,2.23,2.71,2.78,2.92,2.92,2.92,3.27,3.27,3.55,3.62,3.62,4.04,4.24,4.24,4.59,4.73,4.80,5.57,6.54,6.75,7.79,8.00,8.14,8.42,8.63,9.19,11.90,12.04,12.67,12.67,13.71,14.27,15.17,17.05,17.95,18.65,19.76,20.60,20.81,21.16,22.89,24.22,25.12,26.93,27.97,28.25,28.67,29.99,30.55,31.32,32.57,33.89,35.70,36.26,37.51,39.94,40.71,41.75,42.03,44.12,46.00,47.04,51.01,52.05,52.33,52.89,53.93,55.60,56.30,57.76,57.83,61.66,66.18,69.38,70.63,72.72,73.42,74.25,75.57,76.48,77.38,78.15,79.61,81.00,81.56,83.86,85.39,86.29,87.06,87.96,89.42,89.91,90.26,91.02,91.37,91.93,92.35,93.18,94.02,94.50,95.82,96.17,96.94,97.29,98.33,98.82,98.96,99.10,99.23,100.07,100.42,100.84,100.97,100.90
84012086,US,USA,840,12086,Miami-Dade,Florida,Florida Miami-Dade,25.6112362,-80.551706,"Miami-Dade, Florida, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.11,0.07,0.11,0.07,0.14,0.14,0.25,0.51,0.72,1.16,1.70,2.10,2.72,3.29,3.84,5.14,6.05,7.06,7.89,9.16,11.04,11.19,14.63,16.76,17.99,19.41,20.67,22.01,22.66,23.32,24.29,24.98,27.48,29.44,29.65,31.46,31.79,33.45,34.14,34.76,35.23,35.45,35.55,36.50,37.00,37.69,37.94,38.45,39.10,40.01,40.70,42.11,44.90,46.38,47.07,47.94,48.19,49.38,49.64,50.69,51.85,52.43,53.33,54.09,55.39,56.77,57.39,58.44,59.85,60.46,61.66,63.98,64.81,66.00,68.18,70.20,71.29,72.23,73.10,74.91,77.08,79.69,81.50,82.73,86.31,89.75,92.47,95.69,99.49,103.58,105.83,109.59,114.92,119.30,126.86,130.81,138.52,145.87,154.71,166.91,180.38,192.58,202.03,216.26,223.61,249.53,265.35,290.30,330.56,359.09,373.75,389.28,415.10,448.08,472.27,496.02,519.04,531.39,556.19,582.87,603.40,639.46,664.74,693.34,717.89,742.51,760.97,780.49,814.70,836.46,858.29,873.82,888.85,901.19,920.78,942.69,964.01,980.34,995.04,1007.35,1023.46,1040.62,1054.16,1071.29,1090.44,1102.46,1115.06,1129.51,1142.76,1153.69,1168.28,1179.83,1185.05,1194.64,1201.96,1210.28,1219.91,1232.44,1239.61,1244.32,1252.90,1261.80,1269.41,1277.81,1287.98,1293.30,1296.67
84012095,US,USA,840,12095,Orange,Florida,Florida Orange,28.5136762,-81.317995,"Orange, Florida, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.14,0.14,0.14,0.14,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.36,0.36,0.36,0.36,0.43,0.43,0.43,0.43,0.43,0.43,0.51,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.65,0.72,0.72,0.72,0.72,0.94,0.87,0.87,0.87,0.87,0.94,0.94,1.09,1.09,1.16,1.30,1.30,1.38,1.45,1.45,1.45,1.59,1.96,2.24,2.17,2.24,2.32,2.32,2.39,2.46,2.61,2.61,2.90,3.04,3.48,3.55,3.77,3.84,3.84,4.06,4.42,4.63,4.85,4.85,5.14,5.29,5.29,5.36,5.36,5.43,5.72,5.94,6.01,6.01,6.66,6.88,7.24,7.39,8.04,7.97,8.18,8.18,8.18,8.47,9.34,9.70,10.57,10.72,13.69,13.98,33.96,56.26,67.78,71.61,73.06,74.58,81.25,81.75,82.77,83.92,84.29,84.36
84012099,US,USA,840,12099,Palm Beach,Florida,Florida Palm Beach,26.6467627,-80.46536,"Palm Beach, Florida, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.13,0.13,0.13,0.20,0.27,0.27,0.34,0.34,0.34,0.67,0.74,0.94,1.14,1.75,2.02,2.15,2.83,3.77,5.11,6.80,8.34,11.04,13.86,14.27,18.51,20.46,23.42,25.50,26.72,29.21,31.09,33.38,36.81,39.30,41.52,43.20,44.21,45.56,46.23,48.52,49.73,51.75,52.83,53.50,53.43,59.69,63.26,63.53,64.67,65.34,66.62,67.50,68.71,71.80,73.01,75.24,76.58,78.06,79.14,81.56,82.03,84.05,85.33,86.47,88.63,89.64,90.85,93.20,94.28,97.98,99.66,102.29,103.77,106.66,112.11,112.85,114.33,116.82,118.37,118.91,121.27,124.29,127.46,128.40,130.75,132.37,140.44,144.48,148.05,151.62,154.04,155.79,160.70,162.99,168.24,172.48,177.25,190.85,193.61,202.89,214.47,225.71,233.85,239.30,244.08,246.70,252.02,265.41,273.35,320.12,333.51,349.13,360.90,376.04,394.95,418.78,448.72,485.53,504.58,515.55,528.87,546.77,561.24,576.99,595.42,681.22,696.10,715.41,730.08,788.76,810.43,834.25,855.38,868.51,883.24,901.41,926.51,945.22,961.78,970.05,978.47,990.31,1001.14,1018.64,1037.42,1046.50,1054.78,1063.19,1068.24,1074.09,1082.77,1093.41,1105.72,1112.31,1119.25,1125.03,1135.40,1146.64,1155.99,1164.54,1171.00,1174.36,1177.32,1184.12,1193.14,1198.92,1208.34,1211.91,1215.61
84012103,US,USA,840,12103,Pinellas,Florida,Florida Pinellas,27.9313035,-82.722397,"Pinellas, Florida, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.41,0.41,0.51,0.51,0.62,0.62,0.62,0.82,0.72,0.72,0.72,0.92,0.92,1.13,1.23,1.33,1.23,1.33,1.33,1.33,1.33,1.33,1.33,1.85,1.85,1.95,1.95,1.95,1.95,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.26,2.26,2.26,2.46,2.46,2.56,2.56,2.56,2.77,2.77,2.77,2.77,2.77,2.97,3.08,3.08,3.08,3.18,3.18,3.28,3.49,3.59,3.59,3.90,5.64,5.95,6.15,7.49,9.23,9.23,9.74,10.05,10.26,10.26,10.36,13.03,13.44,13.54,14.05,14.05,14.26,15.08,15.49,15.79,16.10,16.92,17.23,17.54,17.74,17.85,18.56,18.67,19.69,20.72,21.54,21.64,22.36,23.08,24.10,24.72,26.15,26.97,28.00,28.92,30.36,31.90,33.33,34.05,36.72,38.46,40.82,42.46,43.49,45.23,46.05,47.38,48.62,50.56,52.21,56.00,58.97,59.79,61.03,63.38,64.31,64.82,66.15,66.87,69.03,70.15,70.46,71.59,72.72,73.85,75.49,77.33,78.67,80.51,81.44,82.36,84.21,85.64,86.87,87.69,88.00
